"0x003D","0x00D1","Lockheed Martin Corp","mx98715/25","i740 PCI"
"0x8086","0x3092","Intel Corporation","SRCU32","I2O 1.5 RAID Controller"
"0x8086","0x3200","Intel Corporation","31244","PCI-X to Serial ATA Controller"
"0x8086","0x3340","Intel Corporation","82855PM","Host-Hub Interface Bridge"
"0x8086","0x3341","Intel Corporation","82855PM","AGP Bridge"
"0x8086","0x3342","Intel Corporation","82855PM","Power Management"
"0x8086","0x3575","Intel Corporation","82830[MP]","Host-Hub I/F Bridge / SDRAM Controller"
"0x8086","0x3576","Intel Corporation","82830M/MP","Host-AGP Bridge"
"0x8086","0x3577","Intel Corporation","82830M/MG","Integrated Graphics Device"
"0x8086","0x3578","Intel Corporation","82830[MP]","CPU to I/O Bridge"
"0x8086","0x3579","Intel Corporation","82835","SDRAM Controller / Host-hub Interface"
"0x8086","0x357B","Intel Corporation","82835","Integrated Graphics Device"
"0x8086","0x3580","Intel Corporation","852GM/GMV","Host-Hub Interface Bridge"
"0x8086","0x3581","Intel Corporation","82852GME/PM","Virtual PCI to AGP Bridge"
"0x8086","0x3582","Intel Corporation","852GM/GMV","Integrated Graphics Device"
"0x8086","0x3584","Intel Corporation","852GM/GMV","System Memory Controller"
"0x8086","0x3585","Intel Corporation","852GM","Configuration Process"
"0x8086","0x3590","Intel Corporation","E7520","Memory Controller Hub"
"0x8086","0x3591","Intel Corporation","E7520","Memory Controller Hub"
"0x8086","0x3592","Intel Corporation","E7320","Memory Controller Hub"
"0x8086","0x3593","Intel Corporation","E7525","MCH Error Reporting Registers"
"0x8086","0x3594","Intel Corporation","E7520","DMA Controller Registers"
"0x8086","0x3595","Intel Corporation","E7525","PCI Express Port A"
"0x8086","0x3596","Intel Corporation","E7525","PCI Express Port B"
"0x8086","0x3597","Intel Corporation","E7525","PCI Express Port B"
"0x8086","0x3598","Intel Corporation","E7520","PCI Express Port B1"
"0x8086","0x3599","Intel Corporation","E7520","PCI Express Port C"
"0x8086","0x359A","Intel Corporation","E7520","PCI Express Port C1"
"0x8086","0x359B","Intel Corporation","E7525","Extended Configuration Registers"
"0x8086","0x359E","Intel Corporation","E7525","MCH Control Registers"
"0x8086","0x4000","Intel Corporation","Creatix","V.90 HaM Modem"
"0x8086","0x4220","Intel Corporation","MPCI3B","Intel PRO/Wireless 2200BG"
"0x8086","0x4222","Intel Corporation","3945ABG","Intel 3945ABG Wireless LAN controller"
"0x8086","0x4223","Intel Corporation","2915ABG","Intel (R) PRO/Wireless 2200BG Network Connection, (R) PRO/Wireless 2915ABG Network Connection"
"0x8086","0x5001","Intel Corporation","PRO/DSL 2100","Modem - PPP"
"0x8086","0x5005","Intel Corporation","PRO/DSL 2200","Modem - PPPoA"
"0x8086","0x5200","Intel Corporation","","PCI to PCI Bridge"
"0x8086","0x5201","Intel Corporation","","Network Controller"
"0x8086","0x5309","Intel Corporation","80303","I/O Processor Address Translation Unit"
"0x8086","0x530D","Intel Corporation","80312","I/O Companion Unit Address Translation"
"0x8086","0x6960","Intel Corporation","","EHCI 960 emulator"
"0x8086","0x7000","Intel Corporation","82371SB","PIIX3 PCI-to-ISA Bridge (Triton II)"
"0x8086","0x7010","Intel Corporation","82371SB","PIIX3 IDE Interface (Triton II)"
"0x8086","0x7020","Intel Corporation","82371SB","PIIX3 USB Host Controller (Triton II)"
"0x8086","0x7030","Intel Corporation","82437VX","System Controller"
"0x8086","0x7051","Intel Corporation","PB 642365-003","Intel Business Video Conferencing Card"
"0x8086","0x7100","Intel Corporation","82439TX","System Controller (MTXC), part of 430TX chipset"
"0x8086","0x7110","Intel Corporation","82371AB/EB/MB","PIIX4/4E/4M ISA Bridge"
"0x8086","0x7111","Intel Corporation","82371AB/EB/MB","PIIX4/4E/4M IDE Controller"
"0x8086","0x7112","Intel Corporation","82371AB/EB/MB","PIIX4/4E/4M USB Interface"
"0x8086","0x7113","Intel Corporation","82371AB/EB/MB","PIIX4/4E/4M Power Management Controller"
"0x8086","0x7120","Intel Corporation","82810","Host-Hub Interface Bridge / DRAM Ctrlr"
"0x8086","0x7121","Intel Corporation","82810","INTEL"
"0x8086","0x7122","Intel Corporation","82810-DC100","Host-Hub Interface Bridge / DRAM Ctrlr"
"0x8086","0x7123","Intel Corporation","82810-DC100","Intel® 82810 Graphics Controller"
"0x8086","0x7124","Intel Corporation","82810E","Host-Hub Interface Bridge / DRAM Ctrlr"
"0x8086","0x7125","Intel Corporation","82810E","Intel Direct AGP 810 Chipset"
"0x8086","0x7126","Intel Corporation","82810-DC133","Host Bridge and Memory Controller Hub"
"0x8086","0x7127","Intel Corporation","82810-DC133","Graphics Device (FSB 133 MHz)"
"0x8086","0x7128","Intel Corporation","82810-M DC-100","Host Bridge and Memory Controller Hub"
"0x8086","0x712A","Intel Corporation","82810-M DC-133","Host Bridge and Memory Controller Hub"
"0x8086","0x7180","Intel Corporation","Intel 82801(r) AAA  AC'97 Audio Device","Host/PCI bridge in 440LX/EX AGP chipset"
"0x8086","0x7181","Intel Corporation","82443 ex/lx","AGP device in 440LX/EX AGP chipset"
"0x8086","0x7182","Intel Corporation","440LX/EX","intel"
"0x8086","0x7190","Intel Corporation","82443BX/ZX","440BX/ZX AGPset Host Bridge"
"0x8086","0x7191","Intel Corporation","82443BX/ZX","440BX/ZX AGPset PCI-to-PCI bridge"
"0x8086","0x7192","Intel Corporation","82443BX/ZX","440BX/ZX chipset Host-to-PCI Bridge"
"0x8086","0x7194","Intel Corporation","82443MX","AC'97 Audio device"
"0x8086","0x7195","Intel Corporation","11","AC97 Audio Controller"
"0x8086","0x7196","Intel Corporation","82440 - 443MX","AC97 Modem Controller (Winmodem)"
"0x8086","0x7198","Intel Corporation","82443MX","PCI to ISA Bridge"
"0x8086","0x7199","Intel Corporation","82443MX","EIDE Controller"
"0x8086","0x719A","Intel Corporation","82443MX","USB Universal Host Controller"
"0x8086","0x719B","Intel Corporation","82443MX","Power Management Controller"
"0x8086","0x71A0","Intel Corporation","82443GX","Host-to-PCI Bridge"
"0x8086","0x71A1","Intel Corporation","82443MX","carte s"
"0x8086","0x71A2","Intel Corporation","82443GX","Host-to-PCI Bridge"
"0x8086","0x7221","Intel Corporation","82810","graphics device"
"0x8086","0x7600","Intel Corporation","82372FB/82468GX","LPC/FWH Interface"
"0x8086","0x7601","Intel Corporation","82372FB/82468GX","EIDE Controller"
"0x8086","0x7602","Intel Corporation","82372FB/82468GX","USB Host Controller"
"0x8086","0x7603","Intel Corporation","82372FB/82468GX","SM Bus Controller"
"0x8086","0x7605","Intel Corporation","82372FB","IEEE1394 OpenHCI Host Controller"
"0x8086","0x7800","Intel Corporation","82740","AGP Graphics Accelerator"
"0x8086","0x8086","Intel Corporation","sldajfoiasjlk","lsdurjlk"
"0x8086","0x8086&DEV_7191&SUBS","Intel Corporation","0x8086&DEV_7191&SUBSYS_00000000&REV_03","PCI\VEN_8086&DEV_2443&SUBSYS_47428086&REV_02\3&61AAA01&0&FB	28"
"0x8086","0x84C4","Intel Corporation","82454KX/GX","450KX/GX PCI Bridge (Orion)"
"0x8086","0x84C5","Intel Corporation","82453KX/GX","450KX/GX Memory Controller (Orion)"
"0x8086","0x84CA","Intel Corporation","82451NX","450NX PCIset Memory & I/O Controller"
"0x8086","0x84CB","Intel Corporation","82454NX/82467GX","PCI Expander Bridge"
"0x8086","0x84E0","Intel Corporation","82461GX","System Address controller"
"0x8086","0x84E1","Intel Corporation","82462GX","System Data Controller"
"0x8086","0x84E2","Intel Corporation","82465GX","Graphics Expander Bridge"
"0x8086","0x84E3","Intel Corporation","82463GX","Memory Address Controller"
"0x8086","0x84E4","Intel Corporation","82464GX","Memory Data Controller"
"0x8086","0x84E6","Intel Corporation","82466GX","Wide and fast PCI eXpander Bridge"
"0x8086","0x84EA","Intel Corporation","82460GX","AGP Bridge (GXB function 1)"
"0x8086","0x85A1","Intel Corporation","6300ESB","LPC Bridge"
"0x8086","0x85A2","Intel Corporation","6300ESB","IDE Controller"
"0x8086","0x85A3","Intel Corporation","6300ESB","Serial ATA Controller"
"0x8086","0x85A4","Intel Corporation","6300ESB","SMBus Controller"
"0x8086","0x85A6","Intel Corporation","6300ESB","AC'97 Audio Controller"
"0x8086","0x85A7","Intel Corporation","6300ESB","AC'97 Modem Controller"
"0x8086","0x85A9","Intel Corporation","6300ESB","USB 1.1 UHCI Controller #1"
"0x8086","0x85AA","Intel Corporation","6300ESB","USB 1.1 UHCI Controller #2"
"0x8086","0x9620","Intel Corporation","","I2O RAID PCI to PCI Bridge"
"0x8086","0x9621","Intel Corporation","SRCU21","I2O 1.5 RAID Controller"
"0x8086","0x9622","Intel Corporation","SRCUxx","I2O 1.5 RAID Controller"
"0x8086","0x9641","Intel Corporation","SRCU31","I2O 1.5 RAID Controller"
"0x8086","0x96A1","Intel Corporation","SRCU31L","I2O 1.5 RAID Controller"
"0x8086","0x9874","Intel Corporation","AC97","AUDIO CONTROLLER"
"0x8086","0x9876","Intel Corporation","i845","intel brokdale"
"0x8086","0xB152","Intel Corporation","S21152BB","PCI to PCI Bridge"
"0x8086","0xB154","Intel Corporation","S21154AE/BE","PCI to PCI Bridge"
"0x8086","0xB555","Intel Corporation","21555","Non-Transparent PCI-to-PCI Bridge"
"0x8086","8671","Intel Corporation","",""
"0x8866","0x1689","T-Square Design Inc.","T2-MP3-001","MP3 player/FM radio/voice recorder 256 Mo flash"
"0x9004","0x0078","Adaptec Inc","aic-7880p","AHA-2940UW/CN"
"0x9004","0x1078","Adaptec Inc","AIC-7810C","RAID Coprocessor"
"0x9004","0x1160","Adaptec Inc","AIC-1160","Fibre Channel Adapter"
"0x9004","0x2178","Adaptec Inc","AIC-7821","SCSI Controller"
"0x9004","0x3860","Adaptec Inc","","AIC-2930U Ultra SCSI Ctrlr"
"0x9004","0x3B78","Adaptec Inc","AHA-4944W/4944UW","QuadChannel Fast-Wide/Ultra-Wide Diff. SCSI Ctrlr"
"0x9004","0x5075","Adaptec Inc","AIC-755x","SCSI Ctrlr"
"0x9004","0x5078","Adaptec Inc","AIC-7850P","Fast/Wide SCSI Controller"
"0x9004","0x5175","Adaptec Inc","AIC-755x","SCSI Ctrlr"
"0x9004","0x5178","Adaptec Inc","AIC-7850","FAST-SCSI Ctrlr"
"0x9004","0x5275","Adaptec Inc","AIC-755x","SCSI Ctrlr"
"0x9004","0x5278","Adaptec Inc","AIC-7850","Fast SCSI Ctrlr"
"0x9004","0x5375","Adaptec Inc","AIC-755x","SCSI Ctrlr"
"0x9004","0x5378","Adaptec Inc","AIC-7850","Fast SCSI Ctrlr"
"0x9004","0x5475","Adaptec Inc","AIC-755x","SCSI Ctrlr"
"0x9004","0x5478","Adaptec Inc","AIC-7850","Fast SCSI Ctrlr"
"0x9004","0x5575","Adaptec Inc","AVA-2930","SCSI Ctrlr"
"0x9004","0x5578","Adaptec Inc","AIC-7855","Fast SCSI Ctrlr"
"0x9004","0x5675","Adaptec Inc","AIC-755x","SCSI Ctrlr"
"0x9004","0x5678","Adaptec Inc","AIC-7856","Fast SCSI Ctrlr"
"0x9004","0x5775","Adaptec Inc","AIC-755x","SCSI Ctrlr"
"0x9004","0x5778","Adaptec Inc","AIC-7850","Fast SCSI Ctrlr"
"0x9004","0x5800","Adaptec Inc","AIC-5800","PCI-to-1394 Ctrlr"
"0x9004","0x5900","Adaptec Inc","ANA-5910/30/40","ATM155 & 25 LAN Controller"
"0x9004","0x5905","Adaptec Inc","ANA-5910A/30A/40A","ATM Adpater"
"0x9004","0x6038","Adaptec Inc","AHA-2930C","Ultra SCSI Adpater (VAR)"
"0x9004","0x6075","Adaptec Inc","AIC-7560?","CardBus Ultra SCSI Controller"
"0x9004","0x6078","Adaptec Inc","AIC-7860","PCI SCSI Controller"
"0x9004","0x6178","Adaptec Inc","AIC-7861","PCI SCSI Controller"
"0x9004","0x6278","Adaptec Inc","AIC-7860","SCSI Ctrlr"
"0x9004","0x6378","Adaptec Inc","AIC-7860","SCSI Ctrlr"
"0x9004","0x6478","Adaptec Inc","AIC-786x","SCSI Ctrlr"
"0x9004","0x6578","Adaptec Inc","AIC-786x","SCSI Ctrlr"
"0x9004","0x6678","Adaptec Inc","AIC-786x","SCSI Ctrlr"
"0x9004","0x6778","Adaptec Inc","AIC-786x","SCSI Ctrlr"
"0x9004","0x6915","Adaptec Inc","ANA620xx/69011A","Fast Ethernet"
"0x9004","0x7078","Adaptec Inc","AIC-7870","Fast and Wide SCSI Ctrlr"
"0x9004","0x7178","Adaptec Inc","AHA-2940/2940W","Fast/Fast-Wide SCSI Ctrlr"
"0x9004","0x7278","Adaptec Inc","AHA-3940/3940W","Multichannel Fast/Fast-Wide SCSI Ctrlr"
"0x9004","0x7378","Adaptec Inc","AHA-3985","4-chan RAID SCSI Ctrlr"
"0x9004","0x7478","Adaptec Inc","AHA-2944","SCSI Ctrlr"
"0x9004","0x7578","Adaptec Inc","AHA-3944/3944W","Multichannel Fast/Fast-Wide Diff. SCSI Ctrlr"
"0x9004","0x7678","Adaptec Inc","AHA-4944W/4944UW","QuadChannel Fast-Wide/Ultra-Wide Diff. SCSI Ctrlr"
"0x9004","0x7778","Adaptec Inc","AIC-787x","SCSI Ctrlr"
"0x9004","0x7810","Adaptec Inc","aic 7810","Memory control IC"
"0x9004","0x7815","Adaptec Inc","AIC-7515","RAID + Memory Controller IC"
"0x9004","0x7850","Adaptec Inc","aic-7850","Fast/Wide SCSI-2 Controller"
"0x9004","0x7855","Adaptec Inc","AHA-2930","Single channel SCSI Host Adapter"
"0x9004","0x7860","Adaptec Inc","AIC-7860","PCI SCSI Controller"
"0x9004","0x7870","Adaptec Inc","AIC-7870","Fast/Wide SCSI-2 Controller"
"0x9004","0x7871","Adaptec Inc","aha 2940","SCSI"
"0x9004","0x7872","Adaptec Inc","aha 3940","Multiple SCSI channels"
"0x9004","0x7873","Adaptec Inc","aha 3980","Multiple SCSI channels"
"0x9004","0x7874","Adaptec Inc","aha 2944","Differential SCSI"
"0x9004","0x7880","Adaptec Inc","aic7880p","Fast 20 SCSI"
"0x9004","0x7890","Adaptec Inc","AIC-7890","SCSI controller"
"0x9004","0x7891","Adaptec Inc","AIC-789x","SCSI controller"
"0x9004","0x7892","Adaptec Inc","AIC-789x","SCSI controller"
"0x9004","0x7893","Adaptec Inc","AIC-789x","SCSI controller"
"0x9004","0x7894","Adaptec Inc","AIC-789x","SCSI controller"
"0x9004","0x7895","Adaptec Inc","AIC-7895","Ultra-Wide SCSI Ctrlr on AHA-2940 AHA-394x"
"0x9004","0x7896","Adaptec Inc","AIC-789x","SCSI controller"
"0x9004","0x7897","Adaptec Inc","AIC-789x","SCSI controller"
"0x9004","0x8078","Adaptec Inc","AIC-7880","Ultra Wide SCSI"
"0x9004","0x8178","Adaptec Inc","AHA-2940U/2940UW","Ultra/Ultra-Wide SCSI Ctrlr"
"0x9004","0x8278","Adaptec Inc","AHA-3940Uxx","AHA-3940U/3940UW/3940UWD SCSI Ctrlr"
"0x9004","0x8378","Adaptec Inc","AIC-7883U","SCSI Controller"
"0x9004","0x8478","Adaptec Inc","ADAPTEC 2940UW CN SCSI","Ultra-Wide Diff. SCSI Ctrlr"
"0x9004","0x8578","Adaptec Inc","AHA-3944U/3944UWD","Fast-Wide/Ultra-Wide Diff. SCSI Ctrlr"
"0x9004","0x8678","Adaptec Inc","AHA-4944UW","QuadChannel Ultra-Wide Diff. SCSI Ctrlr"
"0x9004","0x8778","Adaptec Inc","AIC-788x","Ultra-Wide SCSI Ctrlr"
"0x9004","0x8878","Adaptec Inc","AIC-7888?","Ultra Wide SCSI Controller"
"0x9004","0x8B78","Adaptec Inc","ABA-1030","ABA"
"0x9004","0xEC78","Adaptec Inc","AHA-4944W/4944UW","QuadChannel Fast-Wide/Ultra-Wide Diff. SCSI Ctrlr"
"0x9005","0x0010","Adaptec Inc","AIC-7890AB","AHA-2940U2W/U2B,2950U2W Ultra2 SCSI"
"0x9005","0x0011","Adaptec Inc","11111","AHA-2930U2 Ultra2 SCSI Host Adapter"
"0x9005","0x0013","Adaptec Inc","AIC-7890/1","SCSI Controller"
"0x9005","0x001F","Adaptec Inc","AIC-7890 AB for Windows  XP","Ultra2-Wide SCSI controller"
"0x9005","0x0020","Adaptec Inc","AIC-789x","SCSI Controller"
"0x9005","0x002F","Adaptec Inc","AIC-789x","SCSI Controller"
"0x9005","0x0030","Adaptec Inc","AIC-789x","SCSI Controller"
"0x9005","0x003F","Adaptec Inc","AIC-789x","SCSI Controller"
"0x9005","0x0050","Adaptec Inc","","AHA-3940U2x/3950U2x Ultra2 SCSI Adapter"
"0x9005","0x0051","Adaptec Inc","","AHA-3950U2x Ultra2 SCSI Adapter"
"0x9005","0x0053","Adaptec Inc","AIC-7896","SCSI Controller"
"0x9005","0x005F","Adaptec Inc","AIC-7896/7","Ultra2 SCSI Controller"
"0x9005","0x0080","Adaptec Inc","AIC-7892A","Ultra160/m PCI SCSI Controller"
"0x9005","0x0081","Adaptec Inc","AIC-7892B","Ultra160 SCSI Controller"
"0x9005","0x0083","Adaptec Inc","AIC-7892D","Ultra160 SCSI Controller"
"0x9005","0x008F","Adaptec Inc","AIC-7892","Ultra160 SCSI Controller"
"0x9005","0x00C0","Adaptec Inc","AIC-7899A","Ultra160 SCSI Controller"
"0x9005","0x00C1","Adaptec Inc","AIC-7899B","Ultra160 SCSI Controller"
"0x9005","0x00C3","Adaptec Inc","AIC-7899D","Ultra160 SCSI Controller"
"0x9005","0x00C5","Adaptec Inc","","RAID Subsystem HBA"
"0x9005","0x00CF","Adaptec Inc","AIC-7899","Ultra160 SCSI Controller"
"0x9005","0x0258","Adaptec Inc","AAC-RAID","RAID Controller"
"0x9005","0x043E","Adaptec Inc","AIC9450W","SAS/SATA Controller"
"0x9005","0x8000","Adaptec Inc","ASC-29320A","Ultra320 SCSI Controller"
"0x9005","0x800F","Adaptec Inc","AIC-7901","Ultra320 SCSI Controller"
"0x9005","0x8010","Adaptec Inc","ASC-39320","Ultra320 SCSI Controller"
"0x9005","0x8011","Adaptec Inc","ASC-39320D","Ultra320 SCSI Controller"
"0x9005","0x8012","Adaptec Inc","ASC-29320","Ultra320 SCSI Controller"
"0x9005","0x8014","Adaptec Inc","ASC-29320LP","Ultra320 SCSI Controller"
"0x9005","0x8015","Adaptec Inc","ASC-39320","Ultra320 SCSI Controller"
"0x9005","0x8016","Adaptec Inc","ASC-39320A","Ultra320 SCSI Controller"
"0x9005","0x8017","Adaptec Inc","ASC-29320ALP","Ultra320 SCSI Controller"
"0x9005","0x801C","Adaptec Inc","AIC-?????","Ultra320 SCSI Controller"
"0x9005","0x801D","Adaptec Inc","AIC-7902B","Ultra320 SCSI Controller"
"0x9005","0x801E","Adaptec Inc","AIC-7901","Ultra320 SCSI Controller"
"0x9005","0x801F","Adaptec Inc","AIC-7902","Ultra320 SCSI Controller"
"0x9005","0x8080","Adaptec Inc","ASC-29320A","Ultra320 HostRAID Controller"
"0x9005","0x808F","Adaptec Inc","AIC-7901","Ultra320 HostRAID Controller"
"0x9005","0x8090","Adaptec Inc","ASC-39320","HostRAID SCSI Controller"
"0x9005","0x8091","Adaptec Inc","ASC-39320D","HostRAID SCSI Controller"
"0x9005","0x8092","Adaptec Inc","ASC-29320","HostRAID SCSI Controller"
"0x9005","0x8093","Adaptec Inc","ASC-29320B","HostRAID SCSI Controller"
"0x9005","0x8094","Adaptec Inc","ASC-29320LP","HostRAID SCSI Controller"
"0x9005","0x8095","Adaptec Inc","ASC-39320","HostRAID SCSI Controller"
"0x9005","0x8096","Adaptec Inc","ASC-39320A","HostRAID SCSI Controller"
"0x9005","0x8097","Adaptec Inc","ASC-29320ALP","HostRAID SCSI Controller"
"0x9005","0x809C","Adaptec Inc","ASC-39320D","HostRAID SCSI Controller"
"0x9005","0x809D","Adaptec Inc","AIC-7902B","HostRAID SCSI Controller"
"0x9005","0x809E","Adaptec Inc","AIC-7901A","HostRAID SCSI Controller"
"0x9005","0x809F","Adaptec Inc","AIC-7902B","HostRAID SCSI Controller"
"0x9412","0x6565","Holtek","HT6565","IDE Controller?"
"0x9902","0x0001","StarGen, Inc.","SG2010","PCI-to-PCI Bridge"
"0x9902","0x0002","StarGen, Inc.","SG2010","PCI to high speed serial bridge"
"0x9902","0x0003","StarGen, Inc.","SG1010","6 port serial switch /PCI-to-PCI bridge"
"0xAA42","0x03A3","Scitex Digital Video","9400-0931","CharKey"
"0xC0DE","0x5600","Motorola","62802",""
"0xC0DE","0xC0DE","Motorola","62802-51","oZ0030"
"0xD4D4","0x0601","Curtiss-Wright Controls Embedded Computing","","PCI Mezzanine Card"
"0xDEAF","0x9050","Middle Digital, Inc","","PC Weasel PCI VGA Device"
"0xDEAF","0x9051","Middle Digital, Inc","","PC Weasel PCI Serial Comm. Device"
"0xDEAF","0x9052","Middle Digital, Inc","","PC Weasel PCI"
"0xE159","0x0001","Tiger Jet Network Inc","tiger jet network","PCI interface"
"0xE159","0x0002","Tiger Jet Network Inc","","Sedlbauer Speed PCI"
